NO_OF_FRAMES	12042
NO_OF_CAMERAS	8
NO_OF_BODIES	2
FREQUENCY	200
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2013-07-05, 10:12:26	178360.39576419
DATA_INCLUDED	6D
BODY_NAMES	Ice 2 V2	Ice 3
Frame	Time	Ice 2 V2 X	Y	Z	Roll	Pitch	Yaw	Residual	Rot[0]	Rot[1]	Rot[2]	Rot[3]	Rot[4]	Rot[5]	Rot[6]	Rot[7]	Rot[8]	Ice 3 X	Y	Z	Roll	Pitch	Yaw	Residual	Rot[0]	Rot[1]	Rot[2]	Rot[3]	Rot[4]	Rot[5]	Rot[6]	Rot[7]	Rot[8]	
1	0.00500	-2.05258	-13.58383	1.08507	0.55595	0.10788	-0.92726	0.18187	0.99987	0.01618	-0.00188	-0.01616	0.99982	0.00970	0.00204	-0.00967	0.99995		0.30181	7.62362	0.61839	0.84386	-0.27258	3.91366	3.67788	0.99766	-0.06825	0.00476	0.06818	0.99756	0.01473	-0.00575	-0.01437	0.99988	
2	0.01000	-2.15409	-13.59983	1.08575	0.55082	0.11876	-0.92031	0.18597	0.99987	0.01606	-0.00207	-0.01604	0.99983	0.00961	0.00223	-0.00958	0.99995		0.35721	7.50281	0.60552	0.82170	-0.27421	3.91111	3.63066	0.99766	-0.06821	0.00479	0.06813	0.99757	0.01434	-0.00575	-0.01398	0.99989	
3	0.01500	-1.16887	-13.83776	0.75502	0.50469	-0.04573	-0.90424	0.26925	0.99988	0.01578	0.00080	-0.01579	0.99984	0.00881	-0.00066	-0.00882	0.99996		1.53092	6.98343	0.77065	0.80245	-0.36217	4.00529	2.68587	0.99754	-0.06985	0.00632	0.06975	0.99747	0.01400	-0.00728	-0.01353	0.99988	
4	0.02000	-1.20086	-13.94044	0.77262	0.48903	-0.04214	-0.90495	0.26627	0.99988	0.01579	0.00074	-0.01580	0.99984	0.00854	-0.00060	-0.00855	0.99996		1.53775	6.86595	0.76590	0.77846	-0.35719	4.00764	2.66773	0.99754	-0.06989	0.00623	0.06980	0.99747	0.01359	-0.00717	-0.01312	0.99989	
5	0.02500	-1.19079	-14.00594	0.78081	0.47572	-0.04112	-0.90216	0.27935	0.99988	0.01574	0.00072	-0.01575	0.99984	0.00830	-0.00059	-0.00831	0.99997		1.56301	6.73159	0.75883	0.74990	-0.35218	4.00697	2.65967	0.99754	-0.06988	0.00615	0.06979	0.99748	0.01309	-0.00705	-0.01263	0.99990	
6	0.03000	-1.20528	-14.09886	0.81498	0.46152	-0.03984	-0.90710	0.28227	0.99987	0.01583	0.00070	-0.01584	0.99984	0.00806	-0.00057	-0.00807	0.99997		1.54602	6.62675	0.75498	0.72348	-0.34461	4.00532	2.65711	0.99754	-0.06985	0.00601	0.06977	0.99748	0.01263	-0.00688	-0.01218	0.99990	
7	0.03500	-1.20583	-14.18974	0.83560	0.44646	-0.03550	-0.91137	0.27074	0.99987	0.01591	0.00062	-0.01591	0.99984	0.00779	-0.00050	-0.00780	0.99997		1.58806	6.51471	0.74870	0.69444	-0.34142	4.00603	2.64889	0.99754	-0.06986	0.00596	0.06978	0.99749	0.01212	-0.00679	-0.01167	0.99991	
8	0.04000	-1.19942	-14.25191	0.83855	0.43457	-0.03598	-0.90736	0.26007	0.99987	0.01584	0.00063	-0.01584	0.99985	0.00758	-0.00051	-0.00759	0.99997		1.57733	6.39618	0.72372	0.66267	-0.33136	4.00424	2.63888	0.99754	-0.06983	0.00578	0.06976	0.99750	0.01157	-0.00658	-0.01113	0.99992	
9	0.04500	-1.22558	-14.31088	0.84272	0.42565	-0.03091	-0.90732	0.26635	0.99987	0.01584	0.00054	-0.01584	0.99985	0.00743	-0.00042	-0.00744	0.99997		1.57994	6.29778	0.71429	0.63224	-0.32472	4.00317	2.60753	0.99754	-0.06981	0.00567	0.06975	0.99750	0.01103	-0.00642	-0.01061	0.99992	
10	0.05000	-1.20714	-14.41225	0.87552	0.40814	-0.03349	-0.90638	0.26896	0.99987	0.01582	0.00058	-0.01582	0.99985	0.00712	-0.00047	-0.00713	0.99997		1.60276	6.19674	0.72814	0.60093	-0.31623	4.00347	2.58704	0.99754	-0.06982	0.00552	0.06976	0.99751	0.01049	-0.00624	-0.01008	0.99993	
