NO_OF_FRAMES	12043
NO_OF_CAMERAS	8
NO_OF_BODIES	2
FREQUENCY	200
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2013-07-04, 18:00:33	120048.69107339
DATA_INCLUDED	6D
BODY_NAMES	Ice 2 V2	Ice 3
Frame	Time	Ice 2 V2 X	Y	Z	Roll	Pitch	Yaw	Residual	Rot[0]	Rot[1]	Rot[2]	Rot[3]	Rot[4]	Rot[5]	Rot[6]	Rot[7]	Rot[8]	Ice 3 X	Y	Z	Roll	Pitch	Yaw	Residual	Rot[0]	Rot[1]	Rot[2]	Rot[3]	Rot[4]	Rot[5]	Rot[6]	Rot[7]	Rot[8]	
1	0.00500	-2.67131	1.85435	1.46517	0.30787	0.52112	-0.42282	1.81193	0.99993	0.00738	-0.00910	-0.00733	0.99996	0.00537	0.00913	-0.00531	0.99994		0.09850	4.22853	-0.28239	0.07041	-0.08125	4.21266	0.16836	0.99730	-0.07346	0.00142	0.07346	0.99730	0.00123	-0.00150	-0.00112	1.00000	
2	0.01000	-2.59433	1.84373	1.46588	0.31747	0.51184	-0.43113	1.75439	0.99993	0.00752	-0.00893	-0.00747	0.99996	0.00554	0.00897	-0.00547	0.99994		0.12359	4.19751	-0.25232	0.07622	-0.08286	4.21124	0.17972	0.99730	-0.07343	0.00145	0.07343	0.99730	0.00133	-0.00154	-0.00122	1.00000	
3	0.01500	-2.63164	1.82794	1.50081	0.32337	0.51635	-0.43695	1.76368	0.99993	0.00763	-0.00901	-0.00758	0.99996	0.00564	0.00905	-0.00558	0.99994		0.13840	4.18652	-0.25250	0.08198	-0.08644	4.21668	0.16473	0.99729	-0.07353	0.00151	0.07353	0.99729	0.00143	-0.00161	-0.00132	1.00000	
4	0.02000	-2.61824	1.82322	1.50714	0.32592	0.51836	-0.43318	1.77924	0.99993	0.00756	-0.00905	-0.00751	0.99996	0.00569	0.00909	-0.00562	0.99994		0.09618	4.15881	-0.26096	0.08410	-0.08196	4.21503	0.18602	0.99729	-0.07350	0.00143	0.07350	0.99729	0.00147	-0.00153	-0.00136	1.00000	
5	0.02500	-2.63843	1.81237	1.53543	0.32797	0.52439	-0.43397	1.78039	0.99993	0.00757	-0.00915	-0.00752	0.99996	0.00572	0.00920	-0.00565	0.99994		0.13855	4.17577	-0.24983	0.09325	-0.08531	4.21307	0.17020	0.99730	-0.07347	0.00149	0.07346	0.99730	0.00163	-0.00160	-0.00151	1.00000	
6	0.03000	-2.62518	1.85246	1.53890	0.33700	0.51966	-0.42761	1.77413	0.99993	0.00746	-0.00907	-0.00741	0.99996	0.00588	0.00911	-0.00581	0.99994		0.10952	4.15014	-0.24972	0.09779	-0.08348	4.21664	0.17113	0.99729	-0.07353	0.00146	0.07353	0.99729	0.00171	-0.00158	-0.00160	1.00000	
7	0.03500	-2.59090	1.82236	1.54907	0.33852	0.51476	-0.43049	1.76182	0.99993	0.00751	-0.00898	-0.00746	0.99995	0.00591	0.00903	-0.00584	0.99994		0.12497	4.16024	-0.23510	0.10641	-0.08607	4.21770	0.17296	0.99729	-0.07355	0.00150	0.07354	0.99729	0.00186	-0.00163	-0.00174	1.00000	
8	0.04000	-2.67970	1.83683	1.59079	0.34680	0.52932	-0.42801	1.77822	0.99993	0.00747	-0.00924	-0.00741	0.99995	0.00605	0.00928	-0.00598	0.99994		0.15061	4.13352	-0.22406	0.11137	-0.08729	4.21750	0.15494	0.99729	-0.07354	0.00152	0.07354	0.99729	0.00194	-0.00166	-0.00183	1.00000	
9	0.04500	-2.63264	1.82364	1.60303	0.34710	0.52093	-0.42777	1.79259	0.99993	0.00747	-0.00909	-0.00741	0.99995	0.00606	0.00914	-0.00599	0.99994		0.16582	4.14386	-0.20926	0.12001	-0.08991	4.21858	0.15656	0.99729	-0.07356	0.00157	0.07356	0.99729	0.00209	-0.00172	-0.00197	1.00000	
10	0.05000	-2.65063	1.81425	1.62967	0.35323	0.52612	-0.43193	1.77732	0.99993	0.00754	-0.00918	-0.00748	0.99995	0.00616	0.00923	-0.00610	0.99994		0.21158	4.12797	-0.20709	0.12677	-0.09379	4.21865	0.14676	0.99729	-0.07356	0.00164	0.07356	0.99729	0.00221	-0.00180	-0.00209	1.00000	
