NO_OF_FRAMES	12050
NO_OF_CAMERAS	8
NO_OF_BODIES	2
FREQUENCY	200
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2013-07-04, 17:39:14	118769.76455920
DATA_INCLUDED	6D
BODY_NAMES	Ice 2 V2	Ice 3
Frame	Time	Ice 2 V2 X	Y	Z	Roll	Pitch	Yaw	Residual	Rot[0]	Rot[1]	Rot[2]	Rot[3]	Rot[4]	Rot[5]	Rot[6]	Rot[7]	Rot[8]	Ice 3 X	Y	Z	Roll	Pitch	Yaw	Residual	Rot[0]	Rot[1]	Rot[2]	Rot[3]	Rot[4]	Rot[5]	Rot[6]	Rot[7]	Rot[8]	
1	0.00500	-1.34206	0.64794	0.83232	0.03515	-0.01014	-0.69411	1.94305	0.99993	0.01211	0.00018	-0.01211	0.99993	0.00061	-0.00017	-0.00062	1.00000		-0.48617	4.11997	0.29292	-0.02105	-0.13582	4.19145	0.17681	0.99732	-0.07309	0.00237	0.07309	0.99733	-0.00037	-0.00234	0.00054	1.00000	
2	0.01000	-1.34430	0.61317	0.82795	0.03642	-0.00817	-0.70333	1.88475	0.99992	0.01228	0.00014	-0.01228	0.99992	0.00064	-0.00013	-0.00064	1.00000		-0.56877	4.05363	0.30022	-0.03500	-0.12898	4.18907	0.15181	0.99733	-0.07305	0.00225	0.07305	0.99733	-0.00061	-0.00220	0.00077	1.00000	
3	0.01500	-1.31039	0.60659	0.85424	0.03603	-0.01075	-0.70821	1.86321	0.99992	0.01236	0.00019	-0.01236	0.99992	0.00063	-0.00018	-0.00063	1.00000		-0.56682	4.08557	0.32127	-0.03803	-0.12502	4.18596	0.15583	0.99733	-0.07299	0.00218	0.07300	0.99733	-0.00066	-0.00213	0.00082	1.00000	
4	0.02000	-1.34345	0.61145	0.87348	0.03898	-0.00373	-0.70679	1.85523	0.99992	0.01234	0.00007	-0.01234	0.99992	0.00068	-0.00006	-0.00068	1.00000		-0.58716	4.07887	0.34083	-0.04226	-0.12150	4.18741	0.15076	0.99733	-0.07302	0.00212	0.07302	0.99733	-0.00074	-0.00206	0.00089	1.00000	
5	0.02500	-1.33638	0.60947	0.87287	0.04453	-0.00384	-0.71087	1.87001	0.99992	0.01241	0.00007	-0.01241	0.99992	0.00078	-0.00006	-0.00078	1.00000		-0.59944	4.07297	0.35746	-0.04745	-0.11361	4.18787	0.16296	0.99733	-0.07303	0.00198	0.07303	0.99733	-0.00083	-0.00192	0.00097	1.00000	
6	0.03000	-1.33693	0.62201	0.88443	0.04644	-0.00124	-0.71098	1.85883	0.99992	0.01241	0.00002	-0.01241	0.99992	0.00081	-0.00001	-0.00081	1.00000		-0.60146	4.09785	0.38002	-0.04915	-0.11248	4.18761	0.15860	0.99733	-0.07302	0.00196	0.07302	0.99733	-0.00086	-0.00190	0.00100	1.00000	
7	0.03500	-1.35682	0.62439	0.89958	0.05244	0.00463	-0.71158	1.85871	0.99992	0.01242	-0.00008	-0.01242	0.99992	0.00092	0.00009	-0.00091	1.00000		-0.63042	4.14212	0.40941	-0.04754	-0.10849	4.18352	0.16427	0.99733	-0.07295	0.00189	0.07295	0.99734	-0.00083	-0.00183	0.00097	1.00000	
8	0.04000	-1.31411	0.59591	0.92685	0.04701	0.00097	-0.71239	1.86689	0.99992	0.01243	-0.00002	-0.01243	0.99992	0.00082	0.00003	-0.00082	1.00000		-0.64160	4.12216	0.43109	-0.05170	-0.10268	4.18576	0.15972	0.99733	-0.07299	0.00179	0.07299	0.99733	-0.00090	-0.00172	0.00103	1.00000	
9	0.04500	-1.36570	0.63195	0.91821	0.05464	0.00301	-0.71283	1.86286	0.99992	0.01244	-0.00005	-0.01244	0.99992	0.00095	0.00006	-0.00095	1.00000		-0.66671	4.15968	0.45645	-0.05197	-0.09833	4.18508	0.15134	0.99733	-0.07298	0.00172	0.07298	0.99733	-0.00091	-0.00165	0.00103	1.00000	
10	0.05000	-1.34890	0.62058	0.93716	0.05829	0.01039	-0.71451	1.84231	0.99992	0.01247	-0.00018	-0.01247	0.99992	0.00102	0.00019	-0.00101	1.00000		-0.64748	4.15728	0.48339	-0.05246	-0.09851	4.18752	0.13529	0.99733	-0.07302	0.00172	0.07302	0.99733	-0.00092	-0.00165	0.00104	1.00000	
