NO_OF_FRAMES	12052
NO_OF_CAMERAS	8
NO_OF_BODIES	2
FREQUENCY	200
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2013-07-05, 11:04:01	181455.40736055
DATA_INCLUDED	6D
BODY_NAMES	Ice 2 V2	Ice 3
Frame	Time	Ice 2 V2 X	Y	Z	Roll	Pitch	Yaw	Residual	Rot[0]	Rot[1]	Rot[2]	Rot[3]	Rot[4]	Rot[5]	Rot[6]	Rot[7]	Rot[8]	Ice 3 X	Y	Z	Roll	Pitch	Yaw	Residual	Rot[0]	Rot[1]	Rot[2]	Rot[3]	Rot[4]	Rot[5]	Rot[6]	Rot[7]	Rot[8]	
1	0.00500	0.92840	-13.69161	0.75260	0.19158	-0.04566	-0.88643	0.21232	0.99988	0.01547	0.00080	-0.01547	0.99987	0.00334	-0.00075	-0.00336	0.99999		0.11191	6.94045	0.87991	0.02777	0.02023	4.15514	1.53826	0.99737	-0.07246	-0.00035	0.07246	0.99737	0.00048	0.00032	-0.00051	1.00000	
2	0.01000	0.86329	-13.67610	0.72688	0.19505	-0.04260	-0.89614	0.20065	0.99988	0.01564	0.00074	-0.01564	0.99987	0.00340	-0.00069	-0.00342	0.99999		0.10365	6.91525	0.87619	0.01819	0.01916	4.14233	1.55460	0.99739	-0.07223	-0.00033	0.07223	0.99739	0.00032	0.00031	-0.00034	1.00000	
3	0.01500	0.90385	-13.67003	0.71506	0.19392	-0.04293	-0.89393	0.20697	0.99988	0.01560	0.00075	-0.01560	0.99987	0.00338	-0.00070	-0.00340	0.99999		0.12168	6.91216	0.88311	0.01737	0.01471	4.14459	1.54606	0.99738	-0.07227	-0.00026	0.07227	0.99738	0.00030	0.00023	-0.00032	1.00000	
4	0.02000	0.88085	-13.65540	0.71681	0.18984	-0.03881	-0.89374	0.21171	0.99988	0.01560	0.00068	-0.01560	0.99987	0.00331	-0.00063	-0.00332	0.99999		0.11829	6.91440	0.87523	0.01389	0.01728	4.14498	1.53253	0.99738	-0.07228	-0.00030	0.07228	0.99738	0.00024	0.00028	-0.00026	1.00000	
5	0.02500	0.84067	-13.65949	0.71875	0.18808	-0.03467	-0.88993	0.20282	0.99988	0.01553	0.00061	-0.01553	0.99987	0.00328	-0.00055	-0.00329	0.99999		0.12035	6.92490	0.86195	0.01238	0.01738	4.14324	1.53112	0.99739	-0.07225	-0.00030	0.07225	0.99739	0.00022	0.00029	-0.00024	1.00000	
6	0.03000	0.86369	-13.64395	0.71000	0.18893	-0.03041	-0.89862	0.19034	0.99988	0.01568	0.00053	-0.01568	0.99987	0.00330	-0.00048	-0.00331	0.99999		0.09896	6.93450	0.85174	0.01156	0.01964	4.14375	1.53062	0.99739	-0.07226	-0.00034	0.07226	0.99739	0.00020	0.00033	-0.00023	1.00000	
7	0.03500	0.88108	-13.65708	0.70472	0.18356	-0.03396	-0.89666	0.20169	0.99988	0.01565	0.00059	-0.01565	0.99987	0.00320	-0.00054	-0.00321	0.99999		0.09389	6.94150	0.84906	0.01124	0.01738	4.14455	1.51896	0.99738	-0.07227	-0.00030	0.07227	0.99738	0.00020	0.00029	-0.00022	1.00000	
8	0.04000	0.88357	-13.64698	0.71335	0.18270	-0.02781	-0.89701	0.19993	0.99988	0.01566	0.00049	-0.01566	0.99987	0.00319	-0.00044	-0.00320	0.99999		0.11706	6.93789	0.84756	0.00968	0.01840	4.14058	1.53571	0.99739	-0.07220	-0.00032	0.07220	0.99739	0.00017	0.00031	-0.00019	1.00000	
9	0.04500	0.83946	-13.65665	0.71161	0.17769	-0.02717	-0.89550	0.20204	0.99988	0.01563	0.00047	-0.01563	0.99987	0.00310	-0.00043	-0.00311	1.00000		0.13131	6.94816	0.84082	0.01025	0.01647	4.14281	1.53106	0.99739	-0.07224	-0.00029	0.07224	0.99739	0.00018	0.00027	-0.00020	1.00000	
10	0.05000	0.87637	-13.64657	0.71006	0.17571	-0.03101	-0.89721	0.19770	0.99988	0.01566	0.00054	-0.01566	0.99987	0.00307	-0.00049	-0.00307	1.00000		0.11239	6.93125	0.82752	0.00649	0.02122	4.14325	1.52201	0.99739	-0.07225	-0.00037	0.07225	0.99739	0.00011	0.00036	-0.00014	1.00000	
