NO_OF_FRAMES	12048
NO_OF_CAMERAS	8
NO_OF_BODIES	2
FREQUENCY	200
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2013-07-04, 17:53:51	119646.27291401
DATA_INCLUDED	6D
BODY_NAMES	Ice 2 V2	Ice 3
Frame	Time	Ice 2 V2 X	Y	Z	Roll	Pitch	Yaw	Residual	Rot[0]	Rot[1]	Rot[2]	Rot[3]	Rot[4]	Rot[5]	Rot[6]	Rot[7]	Rot[8]	Ice 3 X	Y	Z	Roll	Pitch	Yaw	Residual	Rot[0]	Rot[1]	Rot[2]	Rot[3]	Rot[4]	Rot[5]	Rot[6]	Rot[7]	Rot[8]	
1	0.00500	1.30354	0.53004	0.58855	0.17537	-0.08913	-0.45453	1.82740	0.99997	0.00793	0.00156	-0.00794	0.99996	0.00306	-0.00153	-0.00307	0.99999		-0.11494	4.21876	0.08237	0.11342	-0.01301	4.19980	0.18766	0.99731	-0.07323	0.00023	0.07323	0.99731	0.00198	-0.00037	-0.00196	1.00000	
2	0.01000	1.31604	0.51441	0.56800	0.18043	-0.08946	-0.45778	1.76036	0.99997	0.00799	0.00156	-0.00799	0.99996	0.00315	-0.00154	-0.00316	0.99999		-0.16859	4.20171	0.10809	0.10998	-0.01105	4.19959	0.16681	0.99731	-0.07323	0.00019	0.07323	0.99731	0.00192	-0.00033	-0.00190	1.00000	
3	0.01500	1.30637	0.53364	0.56146	0.18898	-0.08426	-0.46026	1.76328	0.99997	0.00803	0.00147	-0.00804	0.99996	0.00330	-0.00144	-0.00331	0.99999		-0.13505	4.18119	0.09266	0.10852	-0.01370	4.20034	0.16168	0.99731	-0.07324	0.00024	0.07324	0.99731	0.00189	-0.00038	-0.00187	1.00000	
4	0.02000	1.28708	0.50731	0.57927	0.19079	-0.08737	-0.46214	1.76701	0.99997	0.00807	0.00152	-0.00807	0.99996	0.00333	-0.00150	-0.00334	0.99999		-0.14101	4.16988	0.09618	0.10795	-0.01300	4.19920	0.16932	0.99732	-0.07322	0.00023	0.07322	0.99731	0.00188	-0.00036	-0.00186	1.00000	
5	0.02500	1.32937	0.49402	0.59212	0.19490	-0.08841	-0.46443	1.75484	0.99997	0.00811	0.00154	-0.00811	0.99996	0.00340	-0.00152	-0.00341	0.99999		-0.13791	4.18963	0.09725	0.10961	-0.01341	4.19746	0.17186	0.99732	-0.07319	0.00023	0.07319	0.99732	0.00191	-0.00037	-0.00189	1.00000	
6	0.03000	1.32673	0.50440	0.59373	0.20052	-0.08963	-0.46315	1.75272	0.99997	0.00808	0.00156	-0.00809	0.99996	0.00350	-0.00154	-0.00351	0.99999		-0.14624	4.18423	0.08197	0.10799	-0.01015	4.19917	0.19090	0.99732	-0.07322	0.00018	0.07322	0.99731	0.00188	-0.00031	-0.00187	1.00000	
7	0.03500	1.30910	0.49373	0.59871	0.20662	-0.08836	-0.46794	1.75867	0.99997	0.00817	0.00154	-0.00817	0.99996	0.00361	-0.00151	-0.00362	0.99999		-0.13178	4.16104	0.07970	0.10691	-0.01350	4.19546	0.18052	0.99732	-0.07316	0.00024	0.07316	0.99732	0.00187	-0.00037	-0.00184	1.00000	
8	0.04000	1.33197	0.50200	0.61283	0.21208	-0.08778	-0.47194	1.74454	0.99996	0.00824	0.00153	-0.00824	0.99996	0.00370	-0.00150	-0.00371	0.99999		-0.12122	4.16840	0.07716	0.10858	-0.01488	4.19779	0.17131	0.99732	-0.07320	0.00026	0.07320	0.99732	0.00190	-0.00040	-0.00187	1.00000	
9	0.04500	1.31579	0.48800	0.62884	0.21340	-0.08750	-0.46867	1.73233	0.99997	0.00818	0.00153	-0.00819	0.99996	0.00372	-0.00150	-0.00374	0.99999		-0.14806	4.14068	0.07360	0.10426	-0.01257	4.19657	0.17832	0.99732	-0.07318	0.00022	0.07318	0.99732	0.00182	-0.00035	-0.00180	1.00000	
10	0.05000	1.34394	0.47711	0.63351	0.21621	-0.09235	-0.46856	1.73295	0.99997	0.00818	0.00161	-0.00818	0.99996	0.00377	-0.00158	-0.00379	0.99999		-0.10796	4.14730	0.07275	0.10587	-0.01592	4.19662	0.18756	0.99732	-0.07318	0.00028	0.07318	0.99732	0.00185	-0.00041	-0.00182	1.00000	
