NO_OF_FRAMES	12030
NO_OF_CAMERAS	8
NO_OF_BODIES	2
FREQUENCY	200
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2013-07-05, 14:13:38	192832.02796335
DATA_INCLUDED	6D
BODY_NAMES	Ice 2 V2	Ice 3
Frame	Time	Ice 2 V2 X	Y	Z	Roll	Pitch	Yaw	Residual	Rot[0]	Rot[1]	Rot[2]	Rot[3]	Rot[4]	Rot[5]	Rot[6]	Rot[7]	Rot[8]	Ice 3 X	Y	Z	Roll	Pitch	Yaw	Residual	Rot[0]	Rot[1]	Rot[2]	Rot[3]	Rot[4]	Rot[5]	Rot[6]	Rot[7]	Rot[8]	
1	0.00500	2.95220	23.38846	1.90181	0.22959	0.05904	-2.19004	2.83060	0.99927	0.03821	-0.00103	-0.03821	0.99926	0.00401	0.00118	-0.00396	0.99999		2.13274	6.44807	0.32107	-0.04360	-0.27811	-17.71618	0.42132	0.95256	0.30430	0.00485	-0.30430	0.95258	-0.00076	-0.00486	-0.00075	0.99999	
2	0.01000	2.70682	23.46267	1.97811	0.18696	0.04618	-2.12256	2.62039	0.99931	0.03704	-0.00081	-0.03703	0.99931	0.00326	0.00093	-0.00323	0.99999		2.10267	6.53193	0.32915	-0.02961	-0.28593	-17.72723	0.41654	0.95251	0.30448	0.00499	-0.30448	0.95252	-0.00052	-0.00491	-0.00103	0.99999	
3	0.01500	2.64346	23.46174	1.98237	0.17207	0.05576	-2.11579	2.60901	0.99932	0.03692	-0.00097	-0.03692	0.99931	0.00300	0.00108	-0.00297	1.00000		2.07985	6.52171	0.35505	-0.02954	-0.29730	-17.72652	0.41848	0.95251	0.30447	0.00519	-0.30447	0.95252	-0.00052	-0.00510	-0.00109	0.99999	
4	0.02000	2.65359	23.43663	1.99341	0.16064	0.06429	-2.11305	2.58838	0.99932	0.03687	-0.00112	-0.03687	0.99932	0.00280	0.00122	-0.00276	1.00000		2.13939	6.44440	0.44613	-0.03977	-0.31253	-17.71768	0.41555	0.95255	0.30432	0.00545	-0.30432	0.95257	-0.00069	-0.00541	-0.00100	0.99998	
5	0.02500	2.62378	23.37958	2.01669	0.14119	0.06984	-2.10344	2.57479	0.99933	0.03670	-0.00122	-0.03670	0.99932	0.00246	0.00131	-0.00242	1.00000		2.12874	6.43174	0.48461	-0.03816	-0.32328	-17.71687	0.43014	0.95256	0.30431	0.00564	-0.30431	0.95257	-0.00067	-0.00558	-0.00108	0.99998	
6	0.03000	2.56660	23.34406	2.02740	0.12758	0.07658	-2.10123	2.54747	0.99933	0.03667	-0.00134	-0.03666	0.99933	0.00223	0.00142	-0.00218	1.00000		2.15128	6.44543	0.50822	-0.03453	-0.33502	-17.72005	0.41525	0.95254	0.30436	0.00585	-0.30436	0.95256	-0.00060	-0.00575	-0.00121	0.99998	
7	0.03500	2.55575	23.32207	2.05297	0.11857	0.08741	-2.10289	2.55002	0.99933	0.03669	-0.00153	-0.03669	0.99932	0.00207	0.00160	-0.00201	1.00000		2.16685	6.41932	0.57333	-0.03269	-0.34775	-17.72121	0.41552	0.95253	0.30438	0.00607	-0.30438	0.95255	-0.00057	-0.00596	-0.00130	0.99998	
8	0.04000	2.49837	23.29472	2.06547	0.10440	0.09647	-2.09203	2.51332	0.99933	0.03650	-0.00168	-0.03650	0.99933	0.00182	0.00175	-0.00176	1.00000		2.13851	6.42122	0.59905	-0.02632	-0.35507	-17.71936	0.41867	0.95254	0.30435	0.00620	-0.30435	0.95256	-0.00046	-0.00604	-0.00145	0.99998	
9	0.04500	2.47127	23.26798	2.07009	0.09670	0.10782	-2.08982	2.50924	0.99933	0.03647	-0.00188	-0.03646	0.99933	0.00169	0.00194	-0.00162	1.00000		2.17723	6.41776	0.65610	-0.02233	-0.36699	-17.72146	0.40521	0.95253	0.30438	0.00641	-0.30439	0.95255	-0.00039	-0.00622	-0.00158	0.99998	
10	0.05000	2.45508	23.22795	2.09476	0.08582	0.11683	-2.08701	2.50785	0.99933	0.03642	-0.00204	-0.03641	0.99934	0.00150	0.00209	-0.00142	1.00000		2.21277	6.41311	0.70686	-0.01802	-0.37598	-17.72037	0.41607	0.95253	0.30437	0.00656	-0.30437	0.95255	-0.00031	-0.00635	-0.00170	0.99998	
