NO_OF_FRAMES	12049
NO_OF_CAMERAS	8
NO_OF_BODIES	2
FREQUENCY	200
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2013-07-04, 17:22:54	117789.38426312
DATA_INCLUDED	6D
BODY_NAMES	Ice 2 V2	Ice 3
Frame	Time	Ice 2 V2 X	Y	Z	Roll	Pitch	Yaw	Residual	Rot[0]	Rot[1]	Rot[2]	Rot[3]	Rot[4]	Rot[5]	Rot[6]	Rot[7]	Rot[8]	Ice 3 X	Y	Z	Roll	Pitch	Yaw	Residual	Rot[0]	Rot[1]	Rot[2]	Rot[3]	Rot[4]	Rot[5]	Rot[6]	Rot[7]	Rot[8]	
1	0.00500	-3.60080	0.61537	1.23360	0.24710	-0.06375	-1.04745	1.68701	0.99983	0.01828	0.00111	-0.01829	0.99982	0.00431	-0.00103	-0.00433	0.99999		-0.01578	4.03295	1.51453	-0.03889	0.06047	4.21383	0.20108	0.99730	-0.07348	-0.00106	0.07348	0.99730	-0.00068	0.00110	0.00060	1.00000	
2	0.01000	-3.65742	0.56730	1.23200	0.24552	-0.05482	-1.04608	1.62762	0.99983	0.01826	0.00096	-0.01826	0.99982	0.00429	-0.00088	-0.00430	0.99999		0.00434	4.07573	1.53256	-0.03552	0.05609	4.21223	0.15135	0.99730	-0.07345	-0.00098	0.07345	0.99730	-0.00062	0.00102	0.00055	1.00000	
3	0.01500	-3.68025	0.56710	1.21283	0.24798	-0.05394	-1.04656	1.63799	0.99983	0.01826	0.00094	-0.01827	0.99982	0.00433	-0.00086	-0.00434	0.99999		0.01419	4.08337	1.51080	-0.03511	0.04932	4.21247	0.13081	0.99730	-0.07346	-0.00086	0.07345	0.99730	-0.00061	0.00090	0.00055	1.00000	
4	0.02000	-3.64952	0.56087	1.20629	0.24817	-0.05477	-1.05077	1.62586	0.99983	0.01834	0.00096	-0.01834	0.99982	0.00433	-0.00088	-0.00435	0.99999		0.05323	4.13786	1.50446	-0.03129	0.04013	4.20833	0.12317	0.99730	-0.07338	-0.00070	0.07338	0.99730	-0.00055	0.00074	0.00049	1.00000	
5	0.02500	-3.65865	0.54031	1.19463	0.24813	-0.05724	-1.05155	1.63559	0.99983	0.01835	0.00100	-0.01836	0.99982	0.00433	-0.00092	-0.00435	0.99999		0.01567	4.10518	1.45029	-0.03575	0.03812	4.21038	0.15728	0.99730	-0.07342	-0.00067	0.07342	0.99730	-0.00062	0.00071	0.00057	1.00000	
6	0.03000	-3.67466	0.53662	1.18998	0.24966	-0.05400	-1.05301	1.63779	0.99983	0.01838	0.00094	-0.01838	0.99982	0.00436	-0.00086	-0.00437	0.99999		0.04243	4.17944	1.43939	-0.02811	0.02929	4.20787	0.14332	0.99730	-0.07338	-0.00051	0.07337	0.99730	-0.00049	0.00055	0.00045	1.00000	
7	0.03500	-3.69141	0.53039	1.17324	0.24912	-0.05173	-1.04898	1.62842	0.99983	0.01831	0.00090	-0.01831	0.99982	0.00435	-0.00082	-0.00436	0.99999		0.05355	4.19050	1.41153	-0.02469	0.02313	4.21212	0.15128	0.99730	-0.07345	-0.00040	0.07345	0.99730	-0.00043	0.00043	0.00040	1.00000	
8	0.04000	-3.69158	0.52025	1.17779	0.24910	-0.04928	-1.05507	1.60360	0.99983	0.01841	0.00086	-0.01842	0.99982	0.00435	-0.00078	-0.00436	0.99999		0.05254	4.20961	1.37328	-0.02294	0.01774	4.21128	0.12917	0.99730	-0.07343	-0.00031	0.07343	0.99730	-0.00040	0.00034	0.00038	1.00000	
9	0.04500	-3.69750	0.50872	1.16433	0.24680	-0.05064	-1.05157	1.61467	0.99983	0.01835	0.00088	-0.01836	0.99982	0.00431	-0.00080	-0.00432	0.99999		0.05857	4.22440	1.33053	-0.02174	0.01160	4.21074	0.16850	0.99730	-0.07343	-0.00020	0.07343	0.99730	-0.00038	0.00023	0.00036	1.00000	
10	0.05000	-3.70920	0.51209	1.15622	0.24765	-0.04805	-1.05188	1.61568	0.99983	0.01836	0.00084	-0.01836	0.99982	0.00432	-0.00076	-0.00434	0.99999		0.06819	4.26025	1.29984	-0.01837	0.00695	4.21019	0.17586	0.99730	-0.07342	-0.00012	0.07342	0.99730	-0.00032	0.00014	0.00031	1.00000	
11	0.05500	-3.70778	0.50135	1.15357	0.24727	-0.04975	-1.05491	1.60932	0.99983	0.01841	0.00087	-0.01841	0.99982	0.00432	-0.00079	-0.00433	0.99999		0.07040	4.25686	1.27035	-0.01755	0.00215	4.20793	0.17356	0.99730	-0.07338	-0.00004	0.07338	0.99730	-0.00031	0.00006	0.00030	1.00000	
12	0.06000	-3.71709	0.49569	1.14245	0.24678	-0.04550	-1.05203	1.60403	0.99983	0.01836	0.00079	-0.01836	0.99982	0.00431	-0.00071	-0.00432	0.99999		0.09803	4.31709	1.24796	-0.00888	-0.00874	4.20719	0.14786	0.99731	-0.07336	0.00015	0.07336	0.99731	-0.00015	-0.00014	0.00017	1.00000	
13	0.06500	-3.75164	0.49503	1.12859	0.24633	-0.04355	-1.05513	1.60929	0.99983	0.01841	0.00076	-0.01842	0.99982	0.00430	-0.00068	-0.00431	0.99999		0.12182	4.35418	1.21576	-0.00099	-0.01393	4.20691	0.16174	0.99731	-0.07336	0.00024	0.07336	0.99731	-0.00002	-0.00024	0.00004	1.00000	
14	0.07000	-3.73546	0.50866	1.11794	0.24783	-0.04001	-1.04946	1.60934	0.99983	0.01832	0.00070	-0.01832	0.99982	0.00433	-0.00062	-0.00434	0.99999		0.09170	4.36742	1.18095	0.00042	-0.01814	4.20991	0.15571	0.99730	-0.07341	0.00032	0.07341	0.99730	0.00001	-0.00032	0.00002	1.00000	
15	0.07500	-3.76181	0.48542	1.09243	0.24147	-0.04476	-1.04939	1.62203	0.99983	0.01831	0.00078	-0.01832	0.99982	0.00421	-0.00070	-0.00423	0.99999		0.06386	4.35798	1.12145	0.00091	-0.02167	4.21147	0.16917	0.99730	-0.07344	0.00038	0.07344	0.99730	0.00002	-0.00038	0.00001	1.00000	
16	0.08000	-3.75656	0.48721	1.09762	0.24256	-0.03738	-1.05301	1.61525	0.99983	0.01838	0.00065	-0.01838	0.99982	0.00423	-0.00057	-0.00424	0.99999		0.07732	4.35682	1.08772	0.00430	-0.02773	4.21126	0.17851	0.99730	-0.07343	0.00048	0.07343	0.99730	0.00008	-0.00049	-0.00004	1.00000	
