NO_OF_FRAMES	12044
NO_OF_CAMERAS	8
NO_OF_BODIES	2
FREQUENCY	200
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2013-07-05, 10:40:41	180055.76452167
DATA_INCLUDED	6D
BODY_NAMES	Ice 2 V2	Ice 3
Frame	Time	Ice 2 V2 X	Y	Z	Roll	Pitch	Yaw	Residual	Rot[0]	Rot[1]	Rot[2]	Rot[3]	Rot[4]	Rot[5]	Rot[6]	Rot[7]	Rot[8]	Ice 3 X	Y	Z	Roll	Pitch	Yaw	Residual	Rot[0]	Rot[1]	Rot[2]	Rot[3]	Rot[4]	Rot[5]	Rot[6]	Rot[7]	Rot[8]	
1	0.00500	0.50514	-13.85799	0.36791	0.25197	-0.02256	-0.89189	0.22770	0.99988	0.01557	0.00039	-0.01557	0.99987	0.00440	-0.00033	-0.00440	0.99999		0.62558	6.65352	0.34881	0.16207	-0.03695	4.16662	1.74167	0.99736	-0.07266	0.00064	0.07265	0.99735	0.00283	-0.00085	-0.00277	1.00000	
2	0.01000	0.48303	-13.86036	0.38053	0.25141	-0.02758	-0.88367	0.22926	0.99988	0.01542	0.00048	-0.01542	0.99987	0.00439	-0.00041	-0.00439	0.99999		0.64897	6.61962	0.35642	0.15784	-0.03860	4.16368	1.70012	0.99736	-0.07261	0.00067	0.07260	0.99736	0.00275	-0.00087	-0.00270	1.00000	
3	0.01500	0.44295	-13.86873	0.38912	0.25413	-0.02395	-0.88796	0.21181	0.99988	0.01550	0.00042	-0.01550	0.99987	0.00444	-0.00035	-0.00444	0.99999		0.65636	6.62604	0.34765	0.15794	-0.03814	4.16116	1.70648	0.99736	-0.07256	0.00067	0.07256	0.99736	0.00276	-0.00086	-0.00270	1.00000	
4	0.02000	0.45612	-13.87080	0.40657	0.25317	-0.02910	-0.89200	0.22346	0.99988	0.01557	0.00051	-0.01557	0.99987	0.00442	-0.00044	-0.00443	0.99999		0.67276	6.63380	0.37002	0.15811	-0.04039	4.16267	1.72231	0.99736	-0.07259	0.00070	0.07259	0.99736	0.00276	-0.00090	-0.00270	1.00000	
5	0.02500	0.44786	-13.86202	0.42539	0.25166	-0.02690	-0.88368	0.20494	0.99988	0.01542	0.00047	-0.01542	0.99987	0.00439	-0.00040	-0.00440	0.99999		0.67030	6.63260	0.37062	0.15674	-0.04199	4.15983	1.69949	0.99737	-0.07254	0.00073	0.07254	0.99736	0.00274	-0.00093	-0.00268	1.00000	
6	0.03000	0.47543	-13.86657	0.43392	0.25187	-0.03668	-0.88995	0.22614	0.99988	0.01553	0.00064	-0.01553	0.99987	0.00440	-0.00057	-0.00441	0.99999		0.67659	6.62704	0.38271	0.15459	-0.04277	4.16168	1.70182	0.99736	-0.07257	0.00075	0.07257	0.99736	0.00270	-0.00094	-0.00264	1.00000	
7	0.03500	0.44720	-13.84742	0.44466	0.25420	-0.03367	-0.88858	0.21700	0.99988	0.01551	0.00059	-0.01551	0.99987	0.00444	-0.00052	-0.00445	0.99999		0.67247	6.62952	0.37752	0.15355	-0.04176	4.16294	1.69974	0.99736	-0.07259	0.00073	0.07259	0.99736	0.00268	-0.00092	-0.00262	1.00000	
8	0.04000	0.47321	-13.87028	0.45589	0.25338	-0.04394	-0.88857	0.23528	0.99988	0.01551	0.00077	-0.01551	0.99987	0.00442	-0.00070	-0.00443	0.99999		0.66798	6.62075	0.39099	0.15197	-0.04459	4.16233	1.69027	0.99736	-0.07258	0.00078	0.07258	0.99736	0.00265	-0.00097	-0.00259	1.00000	
9	0.04500	0.44772	-13.86519	0.47000	0.25329	-0.04241	-0.89492	0.20919	0.99988	0.01562	0.00074	-0.01562	0.99987	0.00442	-0.00067	-0.00443	0.99999		0.66132	6.64265	0.39852	0.15212	-0.04301	4.15879	1.71127	0.99737	-0.07252	0.00075	0.07252	0.99736	0.00265	-0.00094	-0.00259	1.00000	
10	0.05000	0.44041	-13.86217	0.49460	0.25609	-0.03748	-0.89687	0.21099	0.99988	0.01565	0.00065	-0.01566	0.99987	0.00447	-0.00058	-0.00448	0.99999		0.68841	6.64241	0.40515	0.15131	-0.04713	4.16255	1.69161	0.99736	-0.07259	0.00082	0.07258	0.99736	0.00264	-0.00101	-0.00257	1.00000	
